TF	Target	EdgeWeight
DEK	HIF3A	2.0032017346238717e-05
PDGFA	SEMA3E	2.003111512749456e-05
VHL	ITGA6	2.0031104213558137e-05
HOXB6	FUS	2.003105873882305e-05
APEX1	IL6ST	2.0030580344609916e-05
RBMX	AMIGO2	2.003054578381125e-05
MIF	FOXF1	2.0028419385198504e-05
BCL11A	MSX1	2.002805376832839e-05
MYCN	RSPO3	2.0026733182021417e-05
TRIP6	CSDE1	2.0026438505738042e-05
PAWR	PLSCR4	2.002496512432117e-05
BTG2	TJP2	2.0024059267598204e-05
HAND1	VPS13C	2.002393921429757e-05
CBX3	EEF1A1	2.002382643695455e-05
ZNF587	UHRF1	2.0022607714054175e-05
TCF4	MANEA	2.0022229364258237e-05
PDGFA	ETS1	2.0022120224894024e-05
MCM5	KLHL6	2.0021745513076894e-05
PARP1	EOMES	2.002090695896186e-05
BCLAF1	NFIA	2.002033761527855e-05
RUVBL2	HAND2	2.002018845814746e-05
TCF7L1	NFKBIB	2.0018489522044547e-05
TLE3	UPF1	2.001707071030978e-05
MYBL2	GYPA	2.0016861526528373e-05
MAFG	SRSF1	2.001558823394589e-05
TCF4	XRCC5	2.0015573682030663e-05
EWSR1	RPL17-C18ORF32	2.0013327230117284e-05
GATA6	HAND2	2.0012534150737338e-05
SETBP1	PMAIP1	2.0012343156849965e-05
MAML3	DAXX	2.001218126679305e-05
SRC	TPD52	2.0011933884234168e-05
NFIA	ANKRD28	2.001178108912427e-05
POLR1B	ANKRD1	2.0011708329548128e-05
YBX1	EEF1A1	2.0010531443404034e-05
PHF21A	UBTF	2.0008455976494588e-05
MIF	COL5A2	2.0007504645036533e-05
SF1	LIPG	2.0006460545118898e-05
PPARGC1B	ST8SIA1	2.0003679310320877e-05
CBFA2T2	RFC3	2.0002540622954257e-05
TBX20	ITGA6	2.0001476514153183e-05
TRIP13	DDHD2	2.0001301891170442e-05
POU2F2	MXD4	1.999987398448866e-05
ARNT2	SMAD2	1.9999632058897987e-05
ID1	GRPR	1.99995865841629e-05
TCF19	ABCA1	1.9999319192720577e-05
SALL2	GCM1	1.9998640709673055e-05
ETV1	ISL1	1.9997834897367284e-05
MCM5	GPR83	1.9996676201117225e-05
SETBP1	ENO1	1.999634514504578e-05
MCM4	ANKRD26	1.999606320168823e-05
POU2F1	GCA	1.9995515685877763e-05
APBB2	ETV4	1.999377491301857e-05
TRIP13	LEPREL1	1.999279083975125e-05
SOX17	ERCC-00136	1.99927653738996e-05
BHLHE40	CUL1	1.9990411601611413e-05
CCND1	CAMK2D	1.9988667190773413e-05
MCM4	MYCT1	1.9987432096968405e-05
ENO1	NFKBIB	1.9987237465102226e-05
TEAD1	ERCC-00130	1.9986473489552736e-05
PITX2	PPARGC1B	1.9986107872682624e-05
CTNNB1	WDR3	1.998575135075953e-05
UBTF	TTC39B	1.998563857341651e-05
DNMT3A	ZNF238	1.9985183826065622e-05
ZKSCAN1	HEG1	1.9984920072602108e-05
TLR7	PTPRZ1	1.9983881429652683e-05
YBX1	ANKRD26	1.9983128368039615e-05
HCFC1	GYPE	1.9982000594609417e-05
APBB1	FOXF1	1.998062725760974e-05
DNMT1	EEF1A1	1.9975434042862616e-05
POLR2K	SIPA1L2	1.99749647435965e-05
PPARGC1B	LTBP1	1.9972658265032806e-05
NAA15	FST	1.997097751882393e-05
POLR1B	ERCC-00044	1.9970479115727358e-05
RUVBL2	ZDHHC21	1.9968292690464295e-05
NFIA	COMMD10	1.996755599975586e-05
CBFA2T2	RRAS2	1.996538048842922e-05
NONO	B4GALT4	1.996517130464781e-05
PARP1	CDK6	1.9964762032032013e-05
ALYREF	PALLD	1.9962286387453787e-05
BCL11A	NTS	1.996198079723399e-05
PITX2	MYCT1	1.9959290511906147e-05
TRIP13	ELMO1	1.9958202756242827e-05
ZFPM2	EHMT2	1.9957218682975508e-05
GTF3C4	COMMD10	1.995710226765368e-05
APEX1	RBBP4	1.9955605239374563e-05
ELAVL2	RGPD2	1.9955328752985224e-05
ZKSCAN1	CPVL	1.9954535673605278e-05
HIF3A	PLAGL1	1.995438287849538e-05
SP100	ECI2	1.9952642105636187e-05
PA2G4	PRDM1	1.995254024222959e-05
TRIM25	FAM135A	1.9951185095123947e-05
SNAPC3	STK17B	1.9950912246713415e-05
HAND1	SMARCD3	1.9950737623730674e-05
SMAD2	ZBTB2	1.9950690330006182e-05
WDR5	CIITA	1.9945797248510644e-05
LMO2	RIOK1	1.9944853193010204e-05
TCF7L1	ESPL1	1.9944835003116168e-05
SOX5	POLR1A	1.994463673327118e-05
NR3C1	NKX3-1	1.9942806829931214e-05
TLR7	AES	1.9941924620070495e-05
SRSF3	STAT3	1.9941780919907615e-05
CDCA7L	ARHGAP29	1.994123522308655e-05
NFE2L3	RAX2	1.9939836420235224e-05
RUVBL2	PHLDA1	1.9939643607358448e-05
POLR3E	POU2AF1	1.99395672098035e-05
KAT6A	RFESD	1.993931618926581e-05
PGR	PHLDB2	1.993907426367514e-05
STAT2	SLCO2A1	1.993820296775084e-05
MED16	ERCC-00062	1.9937906472478062e-05
HIF3A	CREB3L2	1.9935854652430862e-05
KLF5	ZDHHC21	1.9935096133849584e-05
SRSF2	BMP4	1.9933971998398192e-05
TLE3	HOPX	1.9931925635319203e-05
ZEB2	SYNC	1.9929659174522385e-05
DNAJC2	PRDM1	1.9929080735892057e-05
AR	PLAU	1.9928929759771563e-05
TRIP6	SERHL2	1.992719444388058e-05
SETBP1	TIMP3	1.9926739696529694e-05
KLF5	KLHL24	1.9925006199628115e-05
MCM6	NFKBIA	1.9924507796531543e-05
POU2AF1	DCLK1	1.9924385924241506e-05
SOX7	ZNF512	1.992396209971048e-05
MEF2D	TFDP1	1.9923551008105278e-05
SALL2	SCD5	1.9922805222449824e-05
XRCC6	LEF1	1.992249963223003e-05
SMAD6	HIF1A	1.9922365027014166e-05
MYBBP1A	LHX1	1.9921728380722925e-05
FOXH1	LHX1	1.9921153580071405e-05
ALYREF	LIPG	1.992077704926487e-05
ARID3A	C3ORF14	1.9920400518458337e-05
SOX7	TFDP1	1.9918368707294576e-05
TRIM33	PGR	1.991782119148411e-05
BMPR1A	CNKSR3	1.9917286408599466e-05
MYBL2	KLHL6	1.9916604287573136e-05
TRIM22	RAX2	1.99155601876555e-05
TLR7	TRIM27	1.991550379898399e-05
SOX17	STK17B	1.99147380044451e-05
MEIS2	E2F7	1.991451790672727e-05
ELL2	ABCA1	1.9914032236556523e-05
ASB9	RAX2	1.9913761207135394e-05
POLR2K	PDGFA	1.9911776689696126e-05
HOXB6	PRSS35	1.991153294511605e-05
CIITA	HRSP12	1.9911032723030075e-05
ZNF585B	HAND1	1.991100361919962e-05
HMGA1	FXR1	1.991020326386206e-05
NAA15	COL4A1	1.990990131162107e-05
HIF1A	ELMO1	1.990954297070857e-05
TEAD4	ERCC-00060	1.990801320062019e-05
TRIM25	SRSF6	1.990711098187603e-05
ALYREF	VPS54	1.9906914531020448e-05
TLE3	TMSB15B	1.990669443330262e-05
MAFG	COMMD10	1.990631062653847e-05
MLLT6	PLP1	1.9905495719285682e-05
MEIS1	KAL1	1.9904869986930862e-05
BRWD1	CYP1B1	1.990472992474679e-05
NRIP1	RPP40	1.990169948840048e-05
MCM5	PLSCR4	1.9901613995898515e-05
UHRF1	CITED2	1.9899527615052648e-05
PITX2	ABCA1	1.989945667446591e-05
PGR	CUL1	1.989926204259973e-05
CITED2	KIF15	1.989675365621224e-05
RNPS1	BNIP3	1.9895000150427222e-05
KAT6A	PAM	1.989284464798402e-05
ATRX	SNX18	1.98918587557273e-05
SKIL	TBC1D4	1.9891765987267718e-05
RORB	FXR1	1.9891502233804204e-05
SLA2	SLC39A11	1.989139309443999e-05
SNRPB	TSPAN12	1.988941767194774e-05
NAA15	DLC1	1.9888851966243237e-05
PSIP1	ETV3	1.9887846065103076e-05
MCM3	SLC46A3	1.9887113012373447e-05
BHLHE40	MRPL1	1.9886425434378907e-05
EGR1	BCAR3	1.988613439607434e-05
HIST1H1B	SETBP1	1.9885650544892997e-05
BMP2	TEX10	1.9883555069100112e-05
DAB2	CCDC138	1.988316398637835e-05
MCM7	SMARCD3	1.9882099877577275e-05
HIST1H1B	IFI16	1.9881321350112557e-05
PA2G4	AGL	1.9881181287928484e-05
SMAD5	MCM2	1.988092844840139e-05
SF1	ITM2A	1.987989708140958e-05
ZNF587	SF1	1.9879689716617577e-05
TCF7L1	BCAR3	1.987767063837964e-05
TLR7	EHMT2	1.9877230442943983e-05
E2F4	ZNF516	1.9876621081493795e-05
RBM14	ARFGAP3	1.987564428418409e-05
MITF	SLA2	1.9875422367476858e-05
FUBP1	GYPA	1.9874460122082382e-05
CNTRL	STT3B	1.9873597921105102e-05
SNAPC4	ERCC-00111	1.9872202756232582e-05
SATB2	CIITA	1.987218638532795e-05
TRIP13	SEMA6D	1.9872046323143877e-05
HNRNPD	BMPER	1.987161704164464e-05
PBX1	PDGFRA	1.9870818505296484e-05
HAND2	ERCC-00130	1.9870773030561395e-05
BRWD1	OTUD6B	1.986975985346362e-05
TRIM22	PCDH10	1.986934876185842e-05
POLR1C	ERCC-00108	1.9869214156642556e-05
PGR	SLC6A15	1.986766255868133e-05
EZH2	MYOCD	1.986729694181122e-05
MCM5	LMO2	1.9866311049554497e-05
SLA2	MRPS35	1.9865998183377087e-05
ASB4	LRR1	1.9864684873027727e-05
GRHL2	IFI16	1.9864077330566943e-05
HAND1	POLB	1.9861108739860356e-05
CITED2	EHMT2	1.9860573956975713e-05
SOX5	BUB1B	1.986003917409107e-05
SPIB	STK3	1.9857854567817412e-05
FXR1	AMN1	1.985761809919495e-05
MITF	GRHL2	1.9856061044265516e-05
APEX1	WNT5A	1.985604285437148e-05
TAF1L	FST	1.9855684513458982e-05
MYCN	GLRX	1.9854833226418123e-05
OTX2	SF1	1.985248309210874e-05
RNF19A	CCDC80	1.9852301193168387e-05
NKX3-1	TBX3	1.985173912544269e-05
MYBL2	VPS54	1.9850867829518393e-05
ENO1	PRTG	1.985042581509333e-05
CNBP	LZTS1	1.984962000278756e-05
SALL2	RNF19A	1.984903065022081e-05
LEF1	CHEK2	1.98476918740198e-05
LIN28A	PPARA	1.9847308067255653e-05
HMGA1	ESCO2	1.9846909708576277e-05
PPARGC1B	KIF23	1.984597292903345e-05
SOX5	ILF3	1.9845128917950206e-05
BRWD1	DUSP10	1.9844681446556933e-05
FUS	PLOD2	1.984359187190421e-05
PER3	SLC36A4	1.9842296751448885e-05
BMP2	HNRNPK	1.9842142137349583e-05
RUVBL2	ASB4	1.9841792891384102e-05
FUS	NUCB2	1.9841067114612088e-05
TRIP11	SERHL2	1.984089976758696e-05
HDAC9	PLOD2	1.9840281311189756e-05
LEF1	ERCC-00022	1.98395337065449e-05
ZEB2	ZNF471	1.983806214411743e-05
SALL2	FN1	1.9837829313473776e-05
SALL3	CEP55	1.9837356376228854e-05
ELL2	ZNF160	1.9833982150885276e-05
ELAVL2	BARX2	1.9832028556265868e-05
KAT7	TNFRSF11B	1.9831750250887126e-05
NR2C1	CCNA2	1.9831395547953434e-05
IRF1	ATG4C	1.983066977118142e-05
PITX2	PIP4K2A	1.982849971682299e-05
PARP1	SOX17	1.982795038202312e-05
ATRX	KAL1	1.9827462892862968e-05
MYCN	ZFYVE16	1.982415051315911e-05
ZEB2	OTUD6B	1.9821038222289644e-05
RBFOX2	RIPPLY1	1.9820201487164013e-05
NKX3-1	OAS1	1.9818138753180392e-05
TGFB1	ESCO2	1.981802415684797e-05
HIF3A	WWP1	1.981764035008382e-05
ELAVL2	RALB	1.981537752726581e-05
APC	MCM5	1.9815048290183768e-05
CTBP1	LEF1	1.9814553525066003e-05
ETV1	SLCO2A1	1.981434070330579e-05
NFIA	E2F3	1.9813765902654268e-05
GATA2	GRHL2	1.981288551178295e-05
RUVBL2	ZNF764	1.9811681340797804e-05
MCM5	ZHX3	1.981134482775815e-05
RAX2	TMSB15B	1.981054629140999e-05
CENPK	ERCC-00092	1.9809362129308283e-05
TRAF6	ZNF107	1.980925844691228e-05
NAA15	ARHGAP28	1.9807224816759117e-05
BHLHE40	CCDC138	1.9805787815130316e-05
IRF1	ITGA6	1.9803434042842127e-05
DNMT1	SNX14	1.9802428141701967e-05
SIRT1	PDLIM3	1.9802397218882106e-05
NFYB	TFPI	1.98019843082875e-05
CTBP1	BMPER	1.98018296941882e-05
FXR1	ANXA3	1.9801775124506094e-05
PRDM1	GLDC	1.9801354937953874e-05
SHOX2	CCDC138	1.9801103917416185e-05
KLF6	ERCC-00022	1.979935223062057e-05
PA2G4	SRSF6	1.9796316337306052e-05
RNF14	ETS1	1.9795208572759293e-05
TRIP11	DPYSL3	1.9795188563875854e-05
ENO1	PDGFRA	1.9792376406257972e-05
SALL2	POLR2K	1.9791978047578596e-05
POLR2G	SPIB	1.9791230442933738e-05
ZNF219	NFKBIA	1.9790884834947065e-05
SOX4	CTSK	1.9790799342445098e-05
NHLH2	SENP7	1.9790775695582852e-05
NPM1	JUND	1.9789960788330063e-05
ZNF219	APOBEC3C	1.9789858924923465e-05
WDR5	ERCC-00076	1.9789149519056082e-05
SATB1	NCAPG	1.9787052224273793e-05
CRX	MSANTD3-TMEFF1	1.9786995835602283e-05
MLLT6	ENO1	1.9786652046605013e-05
SFPQ	IFI16	1.9786159100476652e-05
CTBP1	SENP7	1.9786144548561424e-05
KAT7	JUND	1.9786135453614406e-05
TCEA1	PCDH10	1.978429099835921e-05
EOMES	STC1	1.978391628654208e-05
DAXX	APBB2	1.9783101379289292e-05
MAML3	PHB2	1.9782235540333204e-05
SF1	DMBX1	1.9780343791353516e-05
SAP18	NT5DC3	1.9779758076765575e-05
PURA	DNMT3A	1.9778004570980556e-05
MCM5	MYOF	1.9776725821429864e-05
TRIM33	HAND1	1.9776676708715968e-05
NFYB	GLRX	1.9775998225668445e-05
POLR2A	NEDD9	1.977280953724403e-05
LDB2	TFAP4	1.977192732738331e-05
SATB1	ZNF142	1.9771468942053616e-05
CITED2	TPD52	1.9771272491198033e-05
HOXB6	STAT2	1.977099418581929e-05
CCND1	CCNB2	1.9770519429584965e-05
IRF1	STK38L	1.9768440324696712e-05
SMARCD1	ERCC-00111	1.976767998712603e-05
APC	ZNF488	1.976734165509697e-05
NFIB	TRIP6	1.9767137928283773e-05
MCM5	RIPPLY1	1.9766959667322226e-05
HOXB6	PLP1	1.9766866898862645e-05
AES	BMPER	1.9765724573517218e-05
CRABP2	CCKBR	1.976387829927262e-05
POLR2D	BMP2	1.9762161173275672e-05
TEAD4	TEAD1	1.976129897229839e-05
ZNF160	RSPO3	1.976021121663507e-05
STAT2	ASS1	1.97587905859109e-05
ANKRD1	WDR35	1.975669147213921e-05
HIST1H1B	MANEA	1.9756284018512815e-05
SF1	S1PR3	1.9756193069042638e-05
POLR2K	MEIS2	1.9756058463826776e-05
SRSF6	SEMA3E	1.9755161702050827e-05
APBB1	KAL1	1.9754121240112e-05
KLF6	ERCC-00053	1.975365557882469e-05
NHLH2	ESPL1	1.9753493688767776e-05
MCM5	ELOVL2	1.9753029846469872e-05
CIITA	NFIA	1.975226405193098e-05
SOX7	FOXH1	1.9748826161958277e-05
POLR1A	MYOCD	1.9747167243622243e-05
CITED2	PMAIP1	1.9746794350794517e-05
DDX54	BARX2	1.97467852558475e-05
ZNF398	BAG3	1.9746756152017042e-05
NAA15	MSX1	1.9746117686736397e-05
SIX6	BMPER	1.9746003090403974e-05
DAB2	NFIB	1.974551923922263e-05
NFE2L3	LDB2	1.9745235476875678e-05
ZNF219	CHL1	1.974523183889687e-05
E2F4	CTNNB1	1.9745186364161782e-05
AFF1	ZNF398	1.974511906155385e-05
PARN	TAF1L	1.9745024474104866e-05
FUBP1	TGFBR3	1.9744367818930186e-05
ILF2	HIF3A	1.97441186173819e-05
DDX54	RSPO3	1.9743945813388564e-05
CENPK	GYPE	1.974254882952664e-05
WWP1	GTF3C4	1.9740320567507297e-05
PDCD11	KRCC1	1.973982034542132e-05
GATA4	CSDE1	1.9738979972316884e-05
NANOG	ERCC-00053	1.9738539776881225e-05
E2F7	SLC46A3	1.9737944967346266e-05
SRSF6	RSPO3	1.9737122784135863e-05
SPIB	HLA-DQB1	1.97369372472167e-05
LIMD1	MRPS35	1.973642793018371e-05
MCM6	FXR1	1.9735733076231554e-05
SRSF6	COL5A2	1.973543294297997e-05
EZH2	SLC39A11	1.9734892703127116e-05
SUPT16H	YBX1	1.973378130060155e-05
ENO1	PHF17	1.973373036889825e-05
MYCN	BHLHE40	1.973359758267179e-05
POLR1B	LMX1B	1.973340658878442e-05
MEIS1	ERCC-00062	1.9732793589355424e-05
SOX13	UNC5C	1.973219150386285e-05
NAA15	SHOX2	1.9731116481125355e-05
PRDM1	TTC27	1.9728804545593448e-05
NCOA6	C4ORF46	1.972718382603489e-05
STAT3	MLLT6	1.97270874195965e-05
KAT6A	SEMA3A	1.972688733076211e-05
TP53	HOXB2	1.972653262782842e-05
MITF	LIN28A	1.9724995581782423e-05
HOPX	MAFG	1.9722847355296835e-05
VHL	CLGN	1.9722712750080973e-05
TEAD1	PLK2	1.97216486412799e-05
LMX1B	SAP18	1.9721324861166067e-05
SOX13	FEZ1	1.971760138985701e-05
SMARCC1	CPE	1.9717537725227885e-05
NFKBIA	TEX10	1.9717444956768304e-05
POU3F1	GRPR	1.9716522729140706e-05
ELL2	ELOVL2	1.9714721929631196e-05
NFE2L3	CRX	1.9712862922460772e-05
NFATC1	UTP18	1.971260462596547e-05
ARID4B	CCND1	1.9710192646016367e-05
SMARCD1	SERHL2	1.9709719708771445e-05
DAB2	BNIP3	1.970948142115958e-05
POLR1C	LMO2	1.9708868421730585e-05
DEK	HOPX	1.9706783859874122e-05
PLAGL1	SAMD3	1.970517223526258e-05
PATZ1	BAG3	1.9703955331351608e-05
POU2F1	NXT2	1.9703713405760936e-05
DAXX	BMPER	1.9700932170962915e-05
E2F3	OTX2	1.9700435586855747e-05
H1F0	LRAT	1.969971890503075e-05
MAFF	TEX10	1.969675395230297e-05
SOX5	CEBPZ	1.9696653907885775e-05
SOX17	PRICKLE1	1.9696281015058048e-05
YAF2	TCOF1	1.9696073650266044e-05
ANKRD1	HSD17B11	1.969562617887277e-05
SOX13	PENK	1.9695289665833116e-05
MED14	FOXF1	1.9695067749125883e-05
RNF19A	ZNF521	1.9691779016284272e-05
TRIP6	SATB2	1.9690778572112322e-05
MED14	KDR	1.9690163753693923e-05
POLR1C	CITED2	1.9689257896970958e-05
SFPQ	RGS5	1.9689159671543166e-05
TLR7	NOL11	1.9687455278472044e-05
ID1	APOBEC3C	1.9687358872033656e-05
NFYB	ST3GAL6	1.968705328181386e-05
ELL2	RIN2	1.9686574887600727e-05
SPIB	HOXB3	1.9686522136908025e-05
TFE3	ZNF8	1.968631477211602e-05
SMARCD1	PLOD2	1.9683757273014635e-05
SIRT1	DLC1	1.9683566279127263e-05
BTG2	GLDC	1.9683086065924726e-05
RBPJ	MCCC1	1.9682634956552647e-05
ASH2L	ESRP1	1.9681829144246876e-05
PPARGC1B	FN1	1.968155447684694e-05
RXRG	STK3	1.9681452613440342e-05
SMAD6	TRUB1	1.968133801710792e-05
SMARCD1	NCAM1	1.9680332115967758e-05
SPIB	FOXP1	1.967818934645038e-05
SSB	GYPA	1.9677940144902095e-05
PARN	LHX1	1.967733260244131e-05
POLR2H	ZNF238	1.967667594726663e-05
MAPK10	CCNB2	1.9675386283779517e-05
ETV4	RNF14	1.9675284420372918e-05
GTF3C4	ERCC-00042	1.9673410861287266e-05
SMG6	PHF17	1.9670864276122302e-05
SALL2	RAI14	1.967025309568271e-05
SSB	AGL	1.966960189747624e-05
LIN28A	FXR1	1.9667873857542872e-05
TLE2	ERCC-00043	1.9666140360641293e-05
SETBP1	GYPA	1.9665976651594974e-05
CTNNB1	PLXNA2	1.966319905477576e-05
SMAD6	NXT2	1.9661350961541757e-05
SAP18	ZNF160	1.9660743419080973e-05
POU2AF1	HOPX	1.966036325029563e-05
PBX1	LGR5	1.9659519239212386e-05
POLR2I	COLEC12	1.9659442841657437e-05
DNMT3B	CAMK2D	1.9658516976051033e-05
ASH2L	PLK2	1.9656230506370775e-05
STAT2	E2F3	1.9656221411423758e-05
ELAVL2	MEPE	1.9656148651847616e-05
FLI1	TAF1L	1.9655455616884865e-05
CEBPZ	AMN1	1.9654726202134043e-05
BRWD1	GINS2	1.965421688510105e-05
POU5F1	HTRA1	1.9653412891784683e-05
MEF2D	ERCC-00053	1.96522414626088e-05
SOX13	RGPD2	1.965006595128216e-05
CNBP	IRF1	1.9647523004096e-05
ESPL1	STK17B	1.9645769498310983e-05
HIST1H1B	ZNF587	1.9645709471660666e-05
DNMT3A	NUDT11	1.9643441191874444e-05
MLLT6	KLHL28	1.9643368432298303e-05
SNAI2	POLR2A	1.9642913684947416e-05
BCL11B	LMO3	1.9641673134174198e-05
SOX13	GRPR	1.9641507606138475e-05
CREB3L2	MRPS30	1.96405962924473e-05
NFKBIB	CCDC80	1.9640536265796982e-05
AFF1	SALL3	1.9640247046481818e-05
SFPQ	DECR1	1.9639937818283215e-05
TP53	SOX17	1.9639193851617165e-05
FLI1	ILF3	1.963885733857751e-05
TRIP13	LRAT	1.9638151570688933e-05
SIX6	RAX2	1.9636783690657467e-05
POLR1A	MALT1	1.9633285774034448e-05
NKX3-1	ZBTB38	1.9632936528068967e-05
EHMT2	COL5A2	1.9631541363196447e-05
NFIC	MEPE	1.9631417671917006e-05
TLE3	XRCC5	1.9631412214948796e-05
DNMT3B	ERCC-00113	1.9630899259936996e-05
BTG2	SEMA6D	1.9630801034509204e-05
AFF4	UNC5C	1.9630293536465615e-05
TRIM22	PNPLA8	1.963026988960337e-05
CBFA2T2	SLC36A4	1.9629642338259146e-05
GTF2H2	ZNF24	1.962891656148713e-05
RBM14	CRABP2	1.962868009286467e-05
ZBTB38	ZFP42	1.962629903573543e-05
RBFOX2	CHEK2	1.9626268112915568e-05
FXR1	SRSF1	1.9626098946901038e-05
MCM5	DLC1	1.9625949789769948e-05
CXXC1	CALCOCO1	1.962558235391043e-05
MAML3	CREB3L4	1.9625256754807197e-05
GATA3	SUPT7L	1.9624998458311893e-05
CBX3	BMPER	1.9624749256763607e-05
MLLT3	NLGN4X	1.9624594642664306e-05
UBTF	PRSS35	1.9623272237367928e-05
APEX1	ANKRD26	1.96231558220461e-05
CIITA	RNF138	1.9622146282927133e-05
SMARCD1	CER1	1.9620274542830884e-05
AR	HOXB2	1.9619601516751572e-05
ZNF471	CALB1	1.9619206796051003e-05
FOXD3	DUSP10	1.9618031728896312e-05
TRIM33	APOBEC3C	1.9617500583990477e-05
MLLT6	HNRNPD	1.961667658179067e-05
POLR1A	ZDHHC21	1.96163327927934e-05
MAPK10	POLR2A	1.9615401470218785e-05
MYOCD	NDC80	1.9615381461335346e-05
GATA6	CUL1	1.9615210476331413e-05
ZNF471	PMAIP1	1.9614826669567265e-05
EOMES	ALCAM	1.9614020857261494e-05
ETS1	COL4A6	1.9613427866715938e-05
LIMD1	C3ORF14	1.9613178665167652e-05
E2F4	ARFGAP3	1.961285488505382e-05
AES	DNMT3B	1.961254201887641e-05
SALL2	TFDP1	1.9611714378697798e-05
TBX20	SLC39A11	1.9611610696301796e-05
SMAD2	SLCO2A1	1.9611379684647545e-05
SALL2	BAMBI	1.9609426090028137e-05
PDCD11	ABCA1	1.960926783795003e-05
CXXC1	GLRX	1.9609055016189814e-05
AES	CEP85L	1.960895497177262e-05
NCOA6	ABLIM1	1.9607665308285505e-05
NR3C1	PLP1	1.9606479327194393e-05
RARG	ERCC-00003	1.9605971829150803e-05
ID1	CRABP2	1.9605444322223775e-05
IRF1	MSX1	1.960512418008875e-05
TRIM28	NIPSNAP3A	1.9604696717578918e-05
RORB	CLDN11	1.9604141925810836e-05
MCM4	TLR7	1.9604054614319466e-05
CREB3L4	MAMLD1	1.960203007911332e-05
SATB2	ST8SIA4	1.9601864551077597e-05
TFAP2A	LHX1	1.9601617168518715e-05
PER3	ALCAM	1.960020381375216e-05
SMAD6	TRAF6	1.9599954612203874e-05
MCM4	AFF4	1.9599421648308635e-05
SLA2	SOX4	1.9598674043663777e-05
ZFHX3	THY1	1.959825931407977e-05
PARP1	CAMK2D	1.9597471691668034e-05
SRSF2	DYNC2LI1	1.95961711142445e-05
XRCC6	NR0B1	1.9595385310822167e-05
SOX5	LRAT	1.959334622370079e-05
ZEB2	ISCA1	1.9592333046603017e-05
POLR2H	PPP1R9A	1.959174005605746e-05
PDCD11	MATN3	1.9591307136579417e-05
ID1	SLC39A11	1.9591148884501308e-05
POLR2I	POLR2A	1.9591037926147692e-05
TRAF6	ENO1	1.9590774172684178e-05
POLR1A	DUSP4	1.9589748262660578e-05
NR2C1	SMARCD1	1.9589742805692367e-05
PA2G4	RAX2	1.958872417162638e-05
YBX1	ERCC-00025	1.9586765120038763e-05
SALL2	SLC19A2	1.958653228939511e-05
EHMT2	MYBL2	1.9585268091759644e-05
GRHL2	ERCC-00111	1.9585164409363642e-05
SALL3	SERHL2	1.9583827452152036e-05
TWIST1	CHEK2	1.9583751054597087e-05
GATA4	TRIM22	1.958268512680661e-05
ELL2	STAT2	1.958112625288777e-05
SMARCD1	CASD1	1.9581113519961946e-05
RBBP4	EWSR1	1.9581082597142085e-05
RUVBL1	TLR4	1.9580425941967405e-05
RAD51	WWTR1	1.9580298612709157e-05
ASB4	PURA	1.9578932551667094e-05
TCEA1	CTNNB1	1.9578405044740066e-05
HIF1A	SEMA5A	1.9576531485654414e-05
CREB3L4	POU2AF1	1.9575474652810954e-05
LMX1B	SYNC	1.9574488760554232e-05
MDM4	HPRT1	1.957446147571318e-05
DPF2	HNRNPD	1.9573264580685645e-05
HMGA1	ENO1	1.9572185919969343e-05
POU3F1	POU2AF1	1.9571503798943013e-05
HCFC1	BCAR3	1.9570325093809515e-05
NCOA6	NPM1	1.9569602955016308e-05
AFF4	POU2F2	1.956959386006929e-05
PTMA	MATN3	1.9568889911170118e-05
ZNF589	VPS13C	1.956762935151346e-05
SRSF6	MYBL2	1.9567185518098995e-05
RORB	ERCC-00111	1.956476080522407e-05
ZNF587	NDC80	1.9564384274417534e-05
RNF14	TMEM47	1.9562430679798126e-05
SNRPB	POU2AF1	1.956158666871488e-05
SIRT1	TDRD7	1.956084270204883e-05
DAB2	CRX	1.9560566215659492e-05
NFIB	POLR2F	1.955998050107155e-05
CTNNB1	CEP85L	1.9559778593247756e-05
PARN	SMARCD3	1.9559562133508734e-05
GATA3	NFKBIA	1.9558930944185704e-05
MYBBP1A	BNIP3	1.9558037820388563e-05
ZFP42	TMEM38B	1.955691732291598e-05
TRIM28	FASTKD3	1.9556904589990154e-05
SOX17	ERCC-00043	1.955239349626936e-05
TRIM33	ARHGAP29	1.9550574506865814e-05
PTMA	CD48	1.9550063370843418e-05
TLE3	RAD51	1.954996150743682e-05
BHLHE40	NFE2L3	1.954773506440688e-05
CREB3L4	BAG3	1.954623257915955e-05
HMGA1	TTC39B	1.9546056137187406e-05
SFPQ	ATF6	1.954571962414775e-05
LMO2	ERCC-00171	1.9545326722436585e-05
TCF4	COL4A1	1.95439497474581e-05
HNRNPD	PPARA	1.9542458176147193e-05
RUNX1	LRR1	1.9541595975169912e-05
GATA4	ZNF219	1.9541115761967376e-05
MCM5	KLF5	1.95405646081781e-05
CTNNB1	RALB	1.9539453205652535e-05
POLR2H	GLRX	1.953702849277761e-05
BCLAF1	ELMO1	1.9536710169631988e-05
RBPJ	GATA2	1.95361517398851e-05
SOX7	RUVBL1	1.9535034880391322e-05
TGFB1I1	RAX2	1.953468927240465e-05
POLR1B	SMAD2	1.9531107682269067e-05
TP53	BRWD1	1.953094579221215e-05
PATZ1	SFRP1	1.9530767531250603e-05
MCM3	NR2C1	1.953005266841501e-05
